# BEAST v1.6.1, Build r3651
# Generated Fri Dec 13 10:58:55 NZDT 2013 [seed=1386885535471]
state	posterior	prior	likelihood	treeLikelihood	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline	cognate.loss	meanRate	coefficientOfVariation	covariance	treeModel.rootHeight	tmrca(baltic)	tmrca(baltoslav)	tmrca(celtic)	tmrca(germanic)	tmrca(indoiranian)	tmrca(iraniangrp)	tmrca(italic)	tmrca(northwestgermnc)	tmrca(toch)	tmrca(westgermnc)	age(luvian)	age(avestan)	age(oldnorse)	age(latin)	age(oldpersian)	age(oldhighgerman)	age(hittite)	age(vedic)	age(ancientgreek)	age(lycian)	age(gothic)	age(oldchurchslavonic)	age(oscan)	age(oldirish)	age(tocharian_a)	age(classicalarmenian)	age(oldenglish)	age(tocharian_b)	age(oldprussian)	age(umbrian)
364000	-13968.787673424831	-179.78886804898931	-13788.998805375842	-13788.998805375842	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	1.0	4.0	7.0	5.0	-Infinity	1.815220497640755E-4	1.0	0.0	NaN	7905.431696185547	1347.030905412036	3381.635837594131	2879.8938638167538	2410.533572317428	3967.6614851967806	2776.731918019122	2819.1114241046785	1900.4360373198667	1722.7393549823867	1550.5448645367496	3086.9356603351393	2518.215288147054	714.7618608523893	2107.218893415966	2352.437490831448	997.3845144268067	3329.5262220824484	3048.50570279245	2438.743285297243	2552.8621485032704	1671.355094598126	993.2546651261173	2288.6599575017804	1234.2823581823832	1354.7852107941703	1336.5851468726114	1018.5007404027964	1325.0927932819939	704.6039115042329	2311.979587326283
366000	-13979.418800528592	-191.11399582480806	-13788.304804703785	-13788.304804703785	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	1.0	5.0	12.0	3.0	-Infinity	1.7564706462829815E-4	1.0	0.0	NaN	8628.166635362484	1341.164955825096	3370.7962316039698	3058.401581625569	2369.959374837443	3906.8399866453674	2858.7264369415407	2803.659613594507	1918.4471399340662	1716.1980000502865	1499.2656590594931	3104.0736876540986	2530.6073698032055	740.715036014632	2108.609870560382	2352.437490831448	992.0512987065588	3203.8064314610465	3179.290652297433	2369.330575335553	2549.915821214528	1661.6107017100703	1012.708673927895	2336.978263437626	1310.9517332875646	1233.5760420133433	1367.8811713665486	1015.7872615396385	1255.7134771990882	717.1733014869313	2411.6676482929633
368000	-13978.981669689016	-185.9431323480304	-13793.038537340984	-13793.038537340984	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	4.0	2.0	10.0	4.0	-Infinity	1.7837505551632305E-4	1.0	0.0	NaN	8779.973953291532	1352.3990859352614	3364.6305294847903	2825.3060047504573	2387.064162843653	3908.0687950606216	2751.298785556274	2826.4738133834794	1907.1191643487239	1745.48128068276	1556.2037297058234	3147.7517600881247	2514.905586098181	789.7677958084028	2108.609870560382	2367.576141744674	1169.4719593300288	3377.4669475709406	3145.5993720920414	2369.330575335553	2647.282110241827	1637.6193508122178	945.120518041766	2246.575641993661	1159.6672753030518	1296.2948207469535	1400.0984864287325	928.2099305371905	1358.5597987761278	708.3087556631137	2353.263886652799
370000	-13971.629402809316	-185.18410604710976	-13786.445296762206	-13786.445296762206	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	1.0	10.0	2.0	7.0	-Infinity	1.7887805940975597E-4	1.0	0.0	NaN	8322.053151641832	1324.0940534597444	3398.8334338132136	2865.5675898317	2374.271448190355	3993.632525468635	2952.344931373084	2831.072194845265	1909.6516961892178	1735.899036036179	1539.180111989408	3156.685068191025	2579.028092663466	778.0055438433353	2095.2254176995707	2339.7630180267056	1068.4801072376024	3312.0361653489763	2984.3694383753036	2428.204296021317	2605.3897795078638	1681.2959014802095	993.7631615054025	2262.2427059931842	1142.0059489213058	1380.6279357932033	1276.3283115811294	965.5948085100312	1208.7819322701043	607.0874517004796	2264.29826487161
372000	-13977.816764562656	-180.59540403767235	-13797.221360524984	-13797.221360524984	Infinity	Infinity	Infinity	Infinity	Infinity	12.0	1.0	3.0	5.0	2.0	-Infinity	1.7257317888290323E-4	1.0	0.0	NaN	8613.743438238733	1314.288180018339	3323.098403692717	2816.7306539087863	2457.7360390957438	3870.2533531263157	2915.397964700465	2826.6933646469024	1925.5544451856324	1775.00762988612	1519.3465409710266	3154.99862300728	2533.8657968541174	762.3035221524062	2115.0706688981795	2402.1177484287414	997.6436540333735	3387.1731896036267	3141.8740258002003	2428.204296021317	2475.0162337849742	1656.9173721344973	971.1999413272551	2177.3243181743155	1136.1872895455922	1333.1028535310134	1427.6037190180675	1067.9826298398748	1201.3306413169234	573.2346993052963	2419.056001023906
374000	-13985.233825111829	-187.7536889660562	-13797.480136145772	-13797.480136145772	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	2.0	7.0	1.0	9.0	-Infinity	1.6894156516717256E-4	1.0	0.0	NaN	8478.495818808688	1345.8084072386835	3384.806840414315	3189.241630122361	2470.269387680964	3985.9999549828435	2892.839059804962	2828.555814326739	1919.5119850769618	1820.8502556220235	1609.257609709823	3228.1032096212925	2551.1047848706226	726.4010683942356	2046.145639455624	2394.0192673708266	1090.257677399393	3521.284741001097	3000.10395175884	2290.843086874489	2671.0375150503064	1610.6061906397324	1033.6415811062668	2241.1041255921905	1258.806220919873	1401.71311274231	1462.174552568457	979.7565307208381	1223.933485949207	562.4136393013673	2329.949650518628
376000	-13980.914789268561	-184.80245853143037	-13796.11233073713	-13796.11233073713	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	1.0	5.0	5.0	7.0	-Infinity	1.728677904474191E-4	1.0	0.0	NaN	8849.560469941145	1341.1494773042805	3398.965108202731	2921.2006892003765	2351.1064740061647	3927.677848447623	2917.0932228309293	2814.9501492317263	1917.5127110723568	1727.2506672131494	1556.5316716576115	3183.2565895169027	2459.5114950484176	763.362579986069	2160.9642672224213	2430.632396627374	1090.570969407768	3335.2162510252465	3092.400349849931	2406.749805577724	2540.9986899337027	1694.1382847684504	956.3727215620027	2237.417896429983	1078.3618509978808	1348.572812567498	1299.188667630448	929.0647957139378	1196.5530742163044	668.0865787389602	2250.460345510781
378000	-13968.274728651497	-184.68098554535135	-13783.593743106145	-13783.593743106145	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	1.0	16.0	4.0	1.0	-Infinity	1.886149800035731E-4	1.0	0.0	NaN	7915.109401198139	1344.0305348071722	3349.0801216216564	2823.3699458942465	2369.7289652463655	3860.210119947382	2930.335291661142	2835.3333243264133	1927.2444060952298	1843.647580996775	1567.1961152766814	3192.960738307327	2631.4570127912484	763.7525857892824	2116.403061305605	2375.423458214875	1032.4735446405887	3276.4984573853444	3024.8317332610236	2406.749805577724	2540.9986899337027	1627.2308258537225	1031.759371894095	2273.9496062183416	1194.6923719341464	1327.3126287383711	1451.694630095941	1005.2410485826721	1490.026725142102	614.6482862169069	2487.2961683520343
380000	-13971.99289226572	-183.44290061195971	-13788.549991653761	-13788.549991653761	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	2.0	9.0	3.0	4.0	-Infinity	1.8768812699300233E-4	1.0	0.0	NaN	7815.874210964462	1403.5150194016344	3363.122343926792	3086.5272570022803	2323.4130865700713	3904.1526087510765	2708.7551068739026	2838.201424806494	1917.4275822761554	1849.0058288868508	1552.6894540897413	3151.992171132534	2511.1348143585537	793.2301515291041	2135.759034370174	2311.7145842326836	1056.3439077394419	3428.054251194414	3125.5191272282414	2406.749805577724	2556.4626272263536	1627.2308258537225	1060.9375075734476	2297.1721709299113	1359.3092290201498	1338.6795634562175	1326.7619942693982	989.0789424652866	1347.3032981667304	625.3829629590443	2255.429530305165
382000	-13978.500663766517	-197.09845354462885	-13781.402210221888	-13781.402210221888	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	8.0	1.0	4.0	7.0	-Infinity	1.9556654721561472E-4	1.0	0.0	NaN	7654.272573242833	1378.8566585803776	3232.084514048078	3021.4905298295394	2293.9878946073927	3727.8745307014997	2747.9141958648947	2878.5563349581694	1981.074332471703	1831.26472450833	1558.9103994123031	3162.47131288478	2577.182878285716	788.6718366863269	2028.3822238005	2344.914569914839	1046.096245142311	3174.2233800073222	2923.2067614241564	2458.6941521367453	2560.6749097909005	1631.5021673433253	1051.6831132096706	2431.3314189869143	1023.4338315003383	1386.3766605332914	1372.8673269863168	1059.8495242592235	1345.3258658162945	806.314073607069	2486.140381989775
384000	-13974.392476165774	-188.3655732350835	-13786.026902930691	-13786.026902930691	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	6.0	3.0	2.0	6.0	-Infinity	1.8349811713538162E-4	1.0	0.0	NaN	7753.878611787214	1346.568155004058	3312.785400214438	2845.884135702738	2353.3371007677365	3767.703397892664	2802.0853744439955	2931.4911019384003	1934.931654720902	1735.348697600649	1514.6510475977054	3190.9415002366095	2525.1457512555626	806.7125335848774	2052.542493627016	2457.7813622351423	1024.7426882859252	3148.222402698003	3001.6581013255773	2510.348544676348	2591.410631376388	1668.5590515680346	1002.6633448068011	2277.5390353466346	1069.1855025336909	1299.793868740456	1463.5345679324234	986.9174109218013	1262.3355395154592	657.0072830731966	2456.7025640720663
386000	-13978.744280307694	-190.52127079213957	-13788.223009515554	-13788.223009515554	Infinity	Infinity	Infinity	Infinity	Infinity	9.0	2.0	9.0	1.0	2.0	-Infinity	1.8799526560614433E-4	1.0	0.0	NaN	7871.500849985379	1357.8945407085482	3385.8350490195226	3004.7557014432455	2265.6886614412606	4003.402185193251	2824.6805891380795	2901.3775929857666	1916.1821731485468	1826.7325562372184	1534.3889832004982	3172.7648727149754	2516.3609291527328	787.3818935386832	2080.0142709533848	2323.5268494323313	1112.0845539940142	3439.0163930005187	3066.8647993115587	2403.1035989702377	2655.108129646965	1625.5192524057552	946.7124614778915	2340.9865540184924	1357.6562081918828	1305.6911167061085	1362.3003095908205	981.0903079850635	1318.2809746762766	793.0448305784668	2433.509549361778
388000	-13971.994680841484	-184.02238574802988	-13787.972295093454	-13787.972295093454	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	7.0	2.0	4.0	7.0	-Infinity	1.828817875798423E-4	1.0	0.0	NaN	8085.98490441152	1346.4992591223845	3318.395869113666	2980.5117932735375	2352.3904911084974	3843.25379671516	2794.2808862698525	2853.1465127357574	1916.6169695235158	1822.9203198898997	1542.54831213438	3177.418851390729	2619.6405774209848	771.2903886932462	2130.0739839257344	2364.5638457210125	947.7459818742719	3243.5956141897623	3106.5860260793693	2389.2268229102087	2436.679326736857	1680.8337132537856	1033.8573844601567	2387.9852485647293	1218.098168357764	1314.806401324735	1510.5365949555783	1077.896193638039	1293.6923559438767	666.4128955610263	2383.070249147432
390000	-13976.272334079607	-191.84058585420408	-13784.431748225403	-13784.431748225403	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	7.0	1.0	5.0	9.0	-Infinity	1.8786604034179403E-4	1.0	0.0	NaN	7497.4178202258945	1316.7068005400995	3365.4334231857965	2870.2652882596994	2287.574537334915	3700.5732043408816	2707.798146713959	2852.027251193103	1867.0032870986452	1744.7816400859338	1528.7941976386112	3182.6067684556033	2470.600678229679	797.3476969997009	2123.9226832359545	2361.4944785599932	1006.5974933061939	3333.3186318212856	2997.1920785777415	2494.7898833949935	2637.0514977007037	1656.0009852151288	1094.4732467817423	2376.885733503148	1126.9216737537251	1260.1433743470457	1316.0250076091443	950.1100214807751	1291.435999922361	695.1371082933948	2398.01303860762
392000	-13974.900785185615	-186.93757061722755	-13787.963214568388	-13787.963214568388	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	1.0	5.0	3.0	9.0	-Infinity	1.9737194374985138E-4	1.0	0.0	NaN	7780.247207246847	1315.2743001001272	3258.7599365124297	2973.29563590211	2258.9520882735815	3769.4338971015754	2802.085326272183	2826.324081595286	1838.3284604015198	1734.9361442855975	1510.6428680791062	3100.648897251536	2561.1805523333915	791.3758976145217	2078.970061353557	2361.4944785599932	1004.2749511565235	3307.815011017907	2956.4729078637447	2469.4777362069694	2460.0683354797397	1652.1628976059135	1098.314575451443	2347.444791350076	1310.0204070001614	1414.5015260373025	1407.7392946312048	996.9015836245569	1442.5379133507815	790.4450341588387	2406.1095648503688
394000	-13966.728174113176	-189.30836570462415	-13777.419808408551	-13777.419808408551	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	2.0	3.0	7.0	9.0	-Infinity	1.9495361269388439E-4	1.0	0.0	NaN	7616.231767452288	1356.8061747922295	3321.312329905956	2810.6668022670815	2300.334684041085	3789.334595883083	2734.5276280606367	2843.2448481336432	1948.1881647568696	1736.9892278658417	1541.7919189749393	3082.4471613523133	2578.4653190554345	780.8962746948387	2134.01288457837	2239.8773818777645	1021.1800247139346	3361.1118568695533	2989.2975622470694	2396.527584330712	2544.158335794805	1659.8713110477024	982.4041100671154	2409.680394983872	1122.1466872060203	1421.8143986666869	1452.8795005194852	1030.109281787663	1238.1084780343792	554.1849486860004	2442.730041306804
396000	-13979.841805188516	-185.99476193761075	-13793.847043250906	-13793.847043250906	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	12.0	4.0	1.0	5.0	-Infinity	1.984406782101949E-4	1.0	0.0	NaN	8088.137496709362	1335.7336098075052	3344.00468859447	2691.6673791679536	2309.6091264762827	3782.066687369335	2788.1150928719503	2848.7095610416704	1917.9491505692733	1756.376922217466	1533.3328917806055	3082.4471613523133	2562.922346143822	813.5673325165164	2191.00804433381	2299.46590634487	1021.1800247139346	3480.1910148484944	3021.441112189353	2411.7615151214663	2421.798983126696	1632.5423499775636	1053.3042190187527	2374.1001376649506	1416.116170479685	1395.9085453419677	1462.5561981830251	1035.5209884517528	1276.2178335276599	658.8812060180514	2460.1531212775185
398000	-13978.853820580316	-199.90655329332694	-13778.947267286989	-13778.947267286989	Infinity	Infinity	Infinity	Infinity	Infinity	7.0	1.0	7.0	5.0	3.0	-Infinity	2.0105157620722028E-4	1.0	0.0	NaN	7148.624446184937	1307.6526638355515	3159.5979649594615	2956.623899367856	2316.043950399504	3876.8586679631876	2852.5310575945905	2811.8018864636647	1876.0333496863664	1754.5295425679763	1543.9190115686374	3104.5553245792125	2610.9000869934707	819.540037826669	2143.879905290191	2435.4995656549813	1010.1448408024818	3270.022297338812	3155.3302799048374	2424.9619534575063	2603.629471518936	1680.2677784016323	954.8939492321591	2495.6347642027263	1132.8962485689922	1270.0203625345337	1342.4540892012071	993.588183388617	1248.2756084997302	830.9964945960354	2460.1531212775185
400000	-13982.489809151604	-190.22971720260105	-13792.260091949003	-13792.260091949003	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	1.0	6.0	10.0	5.0	-Infinity	1.981889381831985E-4	1.0	0.0	NaN	7918.344965656929	1370.3058445554807	3305.8499775106948	2504.9361174232668	2313.1719365626313	3758.809346014124	2928.6320486339396	2843.0529538768783	1863.573370597209	1758.0227907213166	1556.0681969296684	3104.5553245792125	2610.532347046233	812.6123683374395	2091.1790284751132	2509.431980691689	1051.9036724567661	3330.0505305058227	3202.6298626689263	2329.6066275749836	2555.783069740316	1674.6161825127347	1016.8460497997712	2419.30269143353	1056.1662014616263	1272.4208691758085	1351.2024501665728	1020.6113062943529	1271.1881258726619	686.7745501817891	2286.3772339472243
402000	-13973.492308259336	-188.62070390057073	-13784.871604358765	-13784.871604358765	Infinity	Infinity	Infinity	Infinity	Infinity	14.0	2.0	1.0	3.0	3.0	-Infinity	1.8523514449999057E-4	1.0	0.0	NaN	7807.08445049072	1373.4624872236886	3378.0845202723	2728.463140024035	2287.1779827531077	3745.819255915184	2724.231503911328	2830.8130126594815	1986.6105875458768	1720.5274324741856	1580.9256500023723	3112.8049841247002	2457.3053613226307	729.4196443399371	2067.0376500073403	2341.263130889006	1002.5176198714321	3340.1718271370664	2998.133553442445	2419.5970265775445	2578.55520044441	1695.6945207676902	1055.312297674183	2333.8263496513323	1169.558299277174	1261.423512300748	1531.6741698061826	1055.8076556680655	1308.6201599798383	754.7531265051978	2363.590569408321
404000	-13975.272219433404	-189.76003298057338	-13785.51218645283	-13785.51218645283	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	5.0	3.0	6.0	7.0	-Infinity	1.854943091411379E-4	1.0	0.0	NaN	8206.304182004644	1386.2013721720782	3266.949161847541	2795.7214608525896	2412.5880993631185	3787.609886839476	2910.4007619562703	2827.0859065151017	1964.056109728538	1839.137670589163	1602.6261181555183	3112.8049841247002	2573.0754035408822	845.741457804115	2061.1280465066166	2459.3243223959525	1014.3175565655557	3221.4464585002706	2968.6188459701675	2334.5398152981893	2542.876716208411	1695.6945207676902	1058.1014386014208	2293.124403944829	1283.9199795354023	1280.688960541003	1496.7777732648835	1092.284248682739	1406.7784761073162	700.1700207305589	2373.726223788773
406000	-13979.51299808389	-183.82185643268258	-13795.691141651207	-13795.691141651207	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	12.0	4.0	2.0	1.0	-Infinity	1.8231706023215155E-4	1.0	0.0	NaN	8107.217383926734	1367.593879784383	3265.1698439435554	2774.47262676853	2343.4336995216204	3646.341133029738	2774.9245864877407	2871.0256770049677	1899.5217592607664	1760.521989671594	1519.8482962736468	3111.1331815929984	2489.145985604168	824.7061455016693	2063.277778910251	2398.8580932170403	1083.444945199584	3474.9738985345725	2833.664699468189	2416.186896962952	2584.0489142318543	1715.455326712225	1009.0358389263668	2092.6734318053386	1260.8159175613898	1434.7501074786073	1439.1605366955798	1021.2644653068083	1250.6170595543565	592.3835135366173	2275.7075993395592
408000	-13973.596852283874	-190.46511755736412	-13783.13173472651	-13783.13173472651	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	16.0	2.0	2.0	1.0	-Infinity	1.9080741816022737E-4	1.0	0.0	NaN	7568.133025663592	1326.0747830947369	3299.8057613779188	3112.500016270196	2373.052483313544	3720.3105839031955	2689.6338532171662	2845.1760456792094	1962.5662009189568	1839.3049784142943	1554.5994458297007	3128.2524960453643	2489.145985604168	803.7728752132075	2170.3825065983224	2314.8902808524936	1084.2385970319522	3011.360418837661	2918.4202641906045	2345.757129815652	2560.3995142869803	1645.6681413922147	996.352706017914	2210.7228821386648	1274.1949861271576	1386.4692537118674	1429.719890698226	1032.1443603503155	1475.5041024583202	768.6686785840974	2401.973730203407
